American Journal of Health Economics,NA,2.641
Contemporary Security Policy,NA,2.64
Global Health Action,NA,2.64
Global Health Action,NA,2.64
Transactions on Emerging Telecommunications Technologies,NA,2.638
International Journal of Managing Projects in Business,NA,2.634
Forests,NA,2.633
Higher Education Policy,NA,2.629
Journal of Computing in Higher Education,NA,2.627
Research in Transportation Economics,NA,2.627
It Professional,NA,2.626
Journal of Engineering Mechanics,NA,2.62
Archives of Osteoporosis,NA,2.617
Animal Health Research Reviews,NA,2.615
Journal of Periodontal and Implant Science,NA,2.614
Bmc Chemistry,NA,2.61
Journal of Educational Change,NA,2.61
International Journal of Polymeric Materials and Polymeric Biomaterials,NA,2.604
Journal of Applied Biomaterials Functional Materials,NA,2.604
Architectural Engineering and Design Management,NA,2.6
Review Journal of Autism and Developmental Disorders,NA,2.6
Tobacco Induced Diseases,NA,2.6
Tobacco Induced Diseases,NA,2.6
Annals of Palliative Medicine,NA,2.595
Journal of Physical Activity Health,NA,2.592
Archives of Public Health,NA,2.589
Archives of Public Health,NA,2.589
Crystals,NA,2.589
Oral Surgery Oral Medicine Oral Pathology Oral Radiology,NA,2.589
Iet Biometrics,NA,2.588
Journal of Mental Health Research in Intellectual Disabilities,NA,2.586
Clinical Psychopharmacology and Neuroscience,NA,2.582
Critical Discourse Studies,NA,2.582
World Journal of Gastrointestinal Surgery,NA,2.582
Mediterranean Journal of Hematology and Infectious Diseases,NA,2.576
Progress of Theoretical and Experimental Physics,NA,2.572
Mrs Communications,NA,2.566
Sexual and Reproductive Health Matters,NA,2.564
Mit Technology Review,NA,2.563
Applied Health Economics and Health Policy,NA,2.561
Applied Health Economics and Health Policy,NA,2.561
Psychology Sexuality,NA,2.558
Journal of Experimental Zoology Part a Ecological and Integrative Physiology,NA,2.553
Wood Material Science Engineering,NA,2.553
International Journal of Evidence Based Healthcare,NA,2.548
Clinical Child Psychology and Psychiatry,NA,2.544
Clinical Child Psychology and Psychiatry,NA,2.544
Review of European Comparative International Environmental Law,NA,2.541
International Journal of Gastronomy and Food Science,NA,2.537
Journalism Practice,NA,2.537
Physical Review Fluids,NA,2.537
Facets,NA,2.535
European Management Review,NA,2.534
Cost Effectiveness and Resource Allocation,NA,2.532
Agricultural Environmental Letters,NA,2.529
Journal of Public Transportation,NA,2.529
Plant Diversity,NA,2.528
Impact Assessment and Project Appraisal,NA,2.524
Bio Data Mining,NA,2.522
Systematic Reviews,NA,2.522
Musculoskeletal Science and Practice,NA,2.52
Journal of Palaeogeography English,NA,2.519
Heritage Science,NA,2.517
Journal of Optics,NA,2.516
Social and Personality Psychology Compass,NA,2.515
Journal of Public Policy,NA,2.513
Teacher Education and Special Education,NA,2.512
Asia Pacific Journal of Oncology Nursing,NA,2.509
Asia Pacific Journal of Oncology Nursing,NA,2.509
International Gambling Studies,NA,2.508
Environmental Engineering Research,NA,2.507
Journal of Chemistry,NA,2.506
Algae,NA,2.5
Arctic Science,NA,2.5
Disability and Rehabilitation Assistive Technology,NA,2.5
International Journal of Stem Cells,NA,2.5
International Review of Social Psychology,NA,2.5
Journal of Artificial Intelligence and Soft Computing Research,NA,2.5
Journal of Research on Educational Effectiveness,NA,2.5
Economic Analysis and Policy,NA,2.497
Local Environment,NA,2.496
Cardiovascular Engineering and Technology,NA,2.495
Sexual Medicine,NA,2.491
Clinical Cosmetic and Investigational Dermatology,NA,2.489
International Journal of Emerging Markets,NA,2.488
Journal of Tropical Medicine,NA,2.488
Translational Pediatrics,NA,2.488
Saudi Journal of Gastroenterology,NA,2.485
Ieee Journal of the Electron Devices Society,NA,2.484
Bmc Pharmacology Toxicology,NA,2.483
International Journal of Concrete Structures and Materials,NA,2.483
Journal of Experimental Psychology Animal Learning and Cognition,NA,2.478
Journal of Experimental Psychology Animal Learning and Cognition,NA,2.478
Journal of Work and Organizational Psychology Revista De Psicologia Del Trabajo y De Las Organizaciones,NA,2.478
Economic Change and Restructuring,NA,2.472
Food Science of Animal Resources,NA,2.471
Journal of Hydro Environment Research,NA,2.47
International Journal of General Medicine,NA,2.466
Diversity Basel,NA,2.465
Media and Communication,NA,2.465
Philosophy Ethics and Humanities in Medicine,NA,2.464
Philosophy Ethics and Humanities in Medicine,NA,2.464
Annals of Global Health,NA,2.462
Geotechnique Letters,NA,2.462
Economics of Innovation and New Technology,NA,2.459
Primary Care Diabetes,NA,2.459
Journal of Marine Science and Engineering,NA,2.458
Laryngoscope Investigative Otolaryngology,NA,2.458
International Journal of Industrial Engineering Computations,NA,2.455
International Journal of Low Carbon Technologies,NA,2.455
Peptide Science,NA,2.455
Global Health Science and Practice,NA,2.453
Global Health Science and Practice,NA,2.453
Western Journal of Emergency Medicine,NA,2.453
Information Technology Tourism,NA,2.449
Clinical Pharmacology in Drug Development,NA,2.448
Journal of Medical Economics,NA,2.448
Complementary Therapies in Clinical Practice,NA,2.446
Chronic Respiratory Disease,NA,2.444
Canadian Journal of Plant Pathology,NA,2.442
Photonic Sensors,NA,2.433
Best Practice Research Clinical Anaesthesiology,NA,2.431
Journal of Food Measurement and Characterization,NA,2.431
Machines,NA,2.428
Journal of Plant Nutrition and Soil Science,NA,2.426
Discrete and Continuous Dynamical Systems Series s,NA,2.425
Therapeutics and Clinical Risk Management,NA,2.423
Biology Open,NA,2.422
International Journal of Hypertension,NA,2.42
Nature Conservation Bulgaria,NA,2.417
European Transport Research Review,NA,2.415
European Transport Research Review,NA,2.415
Journal of Housing and the Built Environment,NA,2.414
Clinical Medicine Insights Oncology,NA,2.412
Physical Review Physics Education Research,NA,2.412
Physical Review Physics Education Research,NA,2.412
Operational Research,NA,2.41
Chronic Illness,NA,2.409
Chronic Illness,NA,2.409
3 Biotech,NA,2.406
Journal of Multidisciplinary Healthcare,NA,2.404
Journal of Developmental Origins of Health and Disease,NA,2.401
Bio Science Trends,NA,2.4
Journal of School Violence,NA,2.4
Urban Research Practice,NA,2.4
Human Gene Therapy Methods,NA,2.396
Journal of Behavioral Education,NA,2.396
Clinical Simulation in Nursing,NA,2.391
Clinical Simulation in Nursing,NA,2.391
Physiology and Molecular Biology of Plants,NA,2.391
Fishes,NA,2.385
Israel Journal of Health Policy Research,NA,2.385
Journal of the American Psychiatric Nurses Association,NA,2.385
Journal of the American Psychiatric Nurses Association,NA,2.385
Mathematics in Engineering,NA,2.385
International Journal of Implant Dentistry,NA,2.384
School Psychology,NA,2.379
Bio Psycho Social Medicine,NA,2.373
Clinics in Colon and Rectal Surgery,NA,2.373
Cognition Technology Work,NA,2.372
Cognition Technology Work,NA,2.372
Innovation Organization Management,NA,2.372
Polymer Plastics Technology and Materials,NA,2.371
Water Resources and Economics,NA,2.371
Water Resources and Economics,NA,2.371
Frontiers of Structural and Civil Engineering,NA,2.37
Integrative Medicine Research,NA,2.368
American Journal of Criminal Justice,NA,2.366
New Directions for Child and Adolescent Development,NA,2.364
Papers in Palaeontology,NA,2.361
Journal of Developmental and Life Course Criminology,NA,2.36
Journal of Orthopaedic Surgery and Research,NA,2.359
Journal of Real Time Image Processing,NA,2.358
Therapeutic Advances in Urology,NA,2.357
Assessing Writing,NA,2.353
Journal of Berry Research,NA,2.352
Bio Societies,NA,2.351
Metals,NA,2.351
Empirical Studies of the Arts,NA,2.348
Advances in Skin Wound Care,NA,2.347
Advances in Skin Wound Care,NA,2.347
Journal of Sustainable Metallurgy,NA,2.347
Birth Defects Research,NA,2.344
Applied Clinical Informatics,NA,2.342
Education for Chemical Engineers,NA,2.333
Journal of Chinese Governance,NA,2.333
Horticulturae,NA,2.331
Language Cognition and Neuroscience,NA,2.331
Language Cognition and Neuroscience,NA,2.331
International Journal of Genomics,NA,2.326
Asian Population Studies,NA,2.324
Revista De Contabilidad Spanish Accounting Review,NA,2.324
Nuclear Materials and Energy,NA,2.32
Seminars in Oncology Nursing,NA,2.315
Seminars in Oncology Nursing,NA,2.315
Seminars in Plastic Surgery,NA,2.314
Convergence the International Journal of Research into New Media Technologies,NA,2.311
Archives of Endocrinology Metabolism,NA,2.309
Health Economics Review,NA,2.306
Teachers and Teaching,NA,2.306
Oeno One,NA,2.305
Measurement in Physical Education and Exercise Science,NA,2.304
Measurement in Physical Education and Exercise Science,NA,2.304
Veterinary Sciences,NA,2.304
Journal of Foot and Ankle Research,NA,2.303
Current Opinion in Supportive and Palliative Care,NA,2.302
Italian Journal of Agronomy,NA,2.3
Aera Open,NA,2.299
Inland Waters,NA,2.299
Journal of Arid Land,NA,2.299
Journal of Mathematics Teacher Education,NA,2.298
Pm r,NA,2.298
Asian Journal of Criminology,NA,2.297
European Journal of Development Research,NA,2.297
Economics of Transportation,NA,2.294
Gender in Management,NA,2.293
Information Retrieval Journal,NA,2.293
Geochemistry,NA,2.292
Journal of Social Work,NA,2.292
Acta Crystallographica a Foundation and Advances,NA,2.29
Qualitative Research in Psychology,NA,2.288
Multisensory Research,NA,2.286
Multisensory Research,NA,2.286
Prostate International,NA,2.286
Bmc Nursing,NA,2.283
Bmc Nursing,NA,2.283
Journal of Aging Social Policy,NA,2.283
Nurse Education in Practice,NA,2.281
Nurse Education in Practice,NA,2.281
Physiotherapy Theory and Practice,NA,2.279
Universe,NA,2.278
International Journal of Islamic and Middle Eastern Finance and Management,NA,2.276
Education and Training,NA,2.275
Iet Electrical Systems in Transportation,NA,2.268
Acta Crystallographica Section b Structural Science Crystal Engineering and Materials,NA,2.266
Social Movement Studies,NA,2.266
World Journal of Emergency Medicine,NA,2.266
Bmc Urology,NA,2.264
Brain Connectivity,NA,2.262
Mathematics,NA,2.258
International Journal of Chemical Engineering,NA,2.257
Palliative Supportive Care,NA,2.257
Cy Ta Journal of Food,NA,2.255
Journal of Transport and Land Use,NA,2.255
International Journal of the Commons,NA,2.253
Aids Research and Therapy,NA,2.25
Evo Devo,NA,2.25
Moravian Geographical Reports,NA,2.25
Applied Neuropsychology Adult,NA,2.248
Employee Relations,NA,2.248
Plant Signaling Behavior,NA,2.247
Intelligent Service Robotics,NA,2.246
Rsf the Russell Sage Journal of the Social Sciences,NA,2.245
International Journal of Urban Sciences,NA,2.242
Ecological Management Restoration,NA,2.241
Immunity Inflammation and Disease,NA,2.239
Advances in Rheumatology,NA,2.235
Interdisciplinary Sciences Computational Life Sciences,NA,2.233
Hong Kong Medical Journal,NA,2.227
Race and Social Problems,NA,2.226
Journal of Animal Science and Technology,NA,2.225
Journal of Information Technology Politics,NA,2.224
Journal of Adolescent and Young Adult Oncology,NA,2.223
Photobiomodulation Photomedicine and Laser Surgery,NA,2.222
Bulletin of Mathematical Sciences,NA,2.219
Journal of Renewable and Sustainable Energy,NA,2.219
Bmc Anesthesiology,NA,2.217
Expert Review of Pharmacoeconomics Outcomes Research,NA,2.217
Expert Review of Pharmacoeconomics Outcomes Research,NA,2.217
Semantic Web,NA,2.214
Central Asian Survey,NA,2.208
Journal of Waterway Port Coastal and Ocean Engineering,NA,2.208
Cambridge Journal of Education,NA,2.207
Journal of Simulation,NA,2.205
Cross Cultural Strategic Management,NA,2.203
Fashion and Textiles,NA,2.2
Journal of Comparative Physiology b Biochemical Systems and Environmental Physiology,NA,2.2
Journal of Intervention and Statebuilding,NA,2.2
Open Medicine,NA,2.199
Health Care the Journal of Delivery Science and Innovation,NA,2.194
Journal of Analytical Methods in Chemistry,NA,2.193
Magnetochemistry,NA,2.193
Journal of Racial and Ethnic Health Disparities,NA,2.192
Social Psychology of Education,NA,2.192
Journal of Child Sexual Abuse,NA,2.189
Sociology Compass,NA,2.188
Investigative and Clinical Urology,NA,2.186
Journal of Surveying Engineering,NA,2.184
Molecular Genetics Genomic Medicine,NA,2.183
Annals of Work Exposures and Health,NA,2.179
Journal of Biological Dynamics,NA,2.179
Siam Asa Journal on Uncertainty Quantification,NA,2.179
Journal of Meteorological Research,NA,2.178
Journal of English for Academic Purposes,NA,2.171
Ieee Embedded Systems Letters,NA,2.169
Frontiers of Information Technology Electronic Engineering,NA,2.161
Latin American Economic Review,NA,2.161
Journal of Biomedical Semantics,NA,2.16
Journal of Asian Economics,NA,2.159
Bmj Sexual Reproductive Health,NA,2.151
Bmj Sexual Reproductive Health,NA,2.151
Head Face Medicine,NA,2.151
Journal of Forestry Research,NA,2.149
Clinical Mass Spectrometry,NA,2.146
Journal of Pediatric Nursing Nursing Care of Children Families,NA,2.145
Journal of Pediatric Nursing Nursing Care of Children Families,NA,2.145
International Emergency Nursing,NA,2.142
International Emergency Nursing,NA,2.142
Acm Transactions on Interactive Intelligent Systems,NA,2.137
Journal of Sensors,NA,2.137
Current Medical Science,NA,2.135
Journal of Civil Structural Health Monitoring,NA,2.133
Journal of Environmental Health Science and Engineering,NA,2.13
Big Data,NA,2.128
Quality Engineering,NA,2.128
Journal of Higher Education Policy and Management,NA,2.125
Water Alternatives an Interdisciplinary Journal on Water Politics and Development,NA,2.125
Water Alternatives an Interdisciplinary Journal on Water Politics and Development,NA,2.125
Bmc Emergency Medicine,NA,2.119
Human Wildlife Interactions,NA,2.119
Social Policy and Society,NA,2.119
International Journal of Older People Nursing,NA,2.115
International Journal of Older People Nursing,NA,2.115
Polish Journal of Food and Nutrition Sciences,NA,2.111
Race and Justice,NA,2.111
Chemistry Select,NA,2.109
Computational Particle Mechanics,NA,2.105
Journal of Ambient Intelligence and Smart Environments,NA,2.105
Environmental Research Communications,NA,2.104
Bmc Surgery,NA,2.102
Critical Policy Studies,NA,2.098
Tumori Journal,NA,2.098
Journal of Environment Development,NA,2.097
Cyto Journal,NA,2.091
Female Pelvic Medicine and Reconstructive Surgery,NA,2.091
Physiology International,NA,2.09
Acm Transactions on Reconfigurable Technology and Systems,NA,2.085
Genes and Environment,NA,2.085
Journal of Mechanisms and Robotics Transactions of the Asme,NA,2.085
Global Policy,NA,2.084
International Journal for Uncertainty Quantification,NA,2.083
Lifestyle Genomics,NA,2.083
European Journal of Special Needs Education,NA,2.082
Life Sciences in Space Research,NA,2.082
Green Materials,NA,2.081
Journal of Comparative Policy Analysis,NA,2.081
European Annals of Otorhinolaryngology Head and Neck Diseases,NA,2.08
Journal of Crime Justice,NA,2.08
Navigation Journal of the Institute of Navigation,NA,2.08
Chinese Sociological Review,NA,2.079
Journal of Petroleum Exploration and Production Technology,NA,2.077
Arab Journal of Gastroenterology,NA,2.076
Chiropractic Manual Therapies,NA,2.073
Journal of Wound Care,NA,2.072
Orthopaedic Surgery,NA,2.071
American Health and Drug Benefits,NA,2.07
American Health and Drug Benefits,NA,2.07
Ecs Journal of Solid State Science and Technology,NA,2.07
Engineering Management Journal,NA,2.07
Engineering Management Journal,NA,2.07
Current Problems in Pediatric and Adolescent Health Care,NA,2.063
Frontiers of Computer Science,NA,2.061
Journal of Specialised Translation,NA,2.061
Politics and Governance,NA,2.061
Journal of Agricultural Education Extension,NA,2.06
Spatial Statistics,NA,2.06
Journal of Aggression Maltreatment Trauma,NA,2.059
Learning Culture and Social Interaction,NA,2.059
International Journal of Lower Extremity Wounds,NA,2.057
Soil and Water Research,NA,2.056
Journal of Institutional Economics,NA,2.05
Journal of Intellectual Disabilities,NA,2.049
Proceedings of the Vldb Endowment,NA,2.047
Measurement Science and Technology,NA,2.046
Journal of Research on Technology in Education,NA,2.043
Journal of Visceral Surgery,NA,2.043
Cardio Renal Medicine,NA,2.041
Journal of Musculoskeletal Neuronal Interactions,NA,2.041
